tweet_id,user,text,label,reply_to_tweet,reply_to_user
581831213142413312,muthakufr,@Zacardo Absolutely. You need a political or religious reason for it be terrorism.,rumor,581830545807536128,Zacardo
580374022099218432,DDD_minecraft,@airlivenet @sadalabla,non-rumor,580359057825009664,airlivenet
580886239206854656,TaylorGal4ev,"@lucash6a Wow, that didn't even cross my mind. It very well may be the case. It's terribly sad all together.",rumor,580884043291471873,lucash6a
581387190980222977,passatavd,@Grybauskaite_LT Йемен и Украина. Близнецы с разной судьбой http://t.co/tLrcnbWfR5,non-rumor,580335420703170561,Grybauskaite_LT
580339072683630592,ARAsocietat,"@flightradar24 Hi, this is Selena. A journalist from Barcelona. Could you explain how do you know the serial number? Thank you!!",non-rumor,580323498905702400,flightradar24
580370309884182529,BBCWorld,What we know so far about #GermanWings #AirbusA320 crash with BBC's @christianfraser https://t.co/ZROmvZn8Ko,non-rumor,,
580377262576390144,mikebrittain8,@ReutersGraphics The planes track record is as sad as the crash may the people RIP,non-rumor,580364576560177154,ReutersGraphics
581830545807536128,Zacardo,@muthakufr @cnni killing 150 innocent people without any reason isn't terrorism? WOW! u need to revise your definition bro..,rumor,581828843947839488,muthakufr
580929788073906177,dns544cd,@WIRED I thought normal procedure is for a flight attendant to wait in the cockpit until the other pilot returns?,rumor,580882121222434816,WIRED
580334729678966784,BBCBreaking,"""If our fears are confirmed, this is a dark day for Lufthansa,"" #Germanwings' parent company says after crash http://t.co/nIKx2M38Fm",non-rumor,,
580713761897652224,bowley115,@AP So sad! Pray for the families!!,rumor,580699825030754304,AP
580320825351471104,SaraTimes,BREAKING NEWS #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. (140 passengers),rumor,,
581295858898989056,riwired,"Converts are DISTURBED!! Co-Pilot of #GermanWings Airbus Was a Muslim convert. ""Hero of Islamic State"" http://t.co/jBoJb6rfor #WhiteMuslims",rumor,,
581298062699573248,collinsrcgirl,@NoahWehrman @ron_fournier @jimgeraghty  ...and he did not tell anyone I bet!,rumor,581296960830881792,NoahWehrman
580377378226049024,DFB_Team_EN,We're shocked and devastated. Our deepest sympathy goes out to the families of all the victims. Our thoughts are with you all. #4U9525,non-rumor,,
580340266512580608,AeroSavvy,"@NYCAviation @atclew58 3k fpm isn't unusual. 4k fpm typical if over ORD, descending into RFD 😉.  Line 30 is very strange. Might be a bug",rumor,580334678340558849,NYCAviation
580884931586445313,anamari_28,@AC360 @JimTilmon @nytimes weird!,rumor,580883793709547521,AC360
580324366468009984,ayejay_d,"just as I'm about to get on 6 flights 😰 @NBCNews: #BREAKING: A Germanwings A320 has crashed in France, German officials confirm to @NBCNews",rumor,580320745974288384,NBCNews
580331482767589376,Steve_Gwen,@JulieB_LFC sky news are covering it.,rumor,580327551991721984,JulieB_LFC
581070488610447361,Wolkenmeister,@crashpilotin von mir mit Sicherheit auch @RalphMahlo,rumor,581068638058389505,crashpilotin
580328331318599680,amesny,@foxandfriends Fantastic. Didn't you there at fox hear him say: HE IS SPECULATING ??? Talking heads don't listen to anything really.,non-rumor,580328029852856320,foxandfriends
580334408571301889,owenjamesja,@abcnews No indication of survivors?,rumor,580320945740480512,abcnews
580438025123049472,Korsak_E,@GrachevAnton @airlivenet Разгерметизация? #4U9525,non-rumor,580436740055441408,GrachevAnton
580365081747304449,simon_rp84,"@flightradar24 Yeah, apart from the 10 minutes of descent beforehand.",non-rumor,580364493928181760,flightradar24
581068032698490880,Petalstomp,@GissiSim yep got it thanks,rumor,581067064913297408,GissiSim
580329455874379777,ibnmusic,RT “@flightradar24: Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/5RQjweUWnn http://t.co/wIlUkn9ZG7”,non-rumor,580326370640818176,flightradar24
580351390570135552,bbcweather,Weather deteriorating for #GermanWings #4U9525 search &amp; rescue operation with snow above 1500m in S French Alps. CF http://t.co/Uf8e1M0otE,non-rumor,,
581278839180951552,zulazry,@saadbjohan Hahaha,rumor,581278172936699904,saadbjohan
581288107502276608,_InExtremis,"@mediacrooks @DrShobha Heard he was a member of a Private fight club. But this news, Not surprised at all!",rumor,581287795991302144,mediacrooks
580350000074457088,Lufthansa_DE,We must confirm to our deepest regret that Germanwings Flight 4U 9525 from Barcelona to Düsseldorf has suffered an accident over the...,rumor,,
581478582955962368,TheFox720p,@airlivenet Never trust @BILD,rumor,581387966125248512,airlivenet
580890955307360256,Lovelylanvin,@seaotta I know @AC360 @richardquest,non-rumor,580886013926449152,seaotta
580892436630749184,xcrucifier,@WSJ checkout http://t.co/aF1Y8B6Gu2 awesome site guyz real business matters,rumor,580322346508124160,WSJ
580319016574537728,IndiBlu,@SallyRMelb @hamishNews Shit!  That's horrible. A full service I pressume. Hope it's not true. Fingers crossed.,rumor,580318210609696769,hamishNews
581288909595885568,thinkinghashtag,@DrShobha This is crazy !!! AND Scary !!,rumor,581287562947395584,DrShobha
581276640484950016,Deslack,@politicalcheeze @AC360 the other pilot was locked out of the cockpit. You can literally be able to do anything in there.,non-rumor,581261136328302592,politicalcheeze
580790762662715392,Siestoylista,@dreamcatcher5 @CNBCnow  the next 60 second it's just a test! Tune in,rumor,580790365663338496,dreamcatcher5
580363931333496833,saidnasser69gm1,@NesliLoren @FoxNews  انتي تعرفي تصلي 😜,non-rumor,580362301863260161,NesliLoren
580337826279124992,onthemedia,"As you hear reports on the Germanwings crash, remember to be patient. The truth takes time. http://t.co/gbwzS3PIKG http://t.co/sSGhE6BLYc",non-rumor,,
580327684326080512,LijoAbrahamN,@BBCBreaking  BigBreaking,non-rumor,580326978546495488,BBCBreaking
580326793485352961,KerryLeary,“@NBCNews: French and German media are reporting there were 148 people onboard http://t.co/xtWy7LRM70”,rumor,580324091212771328,NBCNews
580796002866724864,Danny_McMoomins,@AlexSpeer98 @JamesF85 @flightradar24 IS THAT GAYCODE?,rumor,580795453438107649,AlexSpeer98
581065934598582272,Minus777,@marcepa49 @flightradar24 @isobelroe It only takes a moment to enter 7700 into the transponder. I've worked on these systems before.,rumor,581064636373590016,marcepa49
580419288441491457,CSWrite2Inspire,@BBCBreaking Pray for the grieving families. 🙏❤️,rumor,580348081100734464,BBCBreaking
581300679265902592,NoahWehrman,@jingoist15 RE https://t.co/rRvUFM1UbP @Obsessedabroad,rumor,581300385769512960,jingoist15
580379100818251776,everardo_cf,"""@Reuters: Germanwings plane crashes in France, up to 150 feared dead http://t.co/b4KuldLhvR""",rumor,580327336505176064,Reuters
580336359002390528,jooilong,148 people feared dead after Germanwings Airbus crash in France | @Reuters  http://t.co/LnvWSc11Qw,rumor,580333904126742528,Reuters
580335694591062016,gawinsouza,@BBCBreaking probably a dark day for Lufthansa. But the world is already seeing a lot of dark days.,non-rumor,580334729678966784,BBCBreaking
581258437515976704,Newfamilyguy,@RedNationRising No matter the religion/where/why a person who outright murders innocents is a terrorist,rumor,581252958446329857,RedNationRising
580355531224813568,_aehm,"@marshall_mcf @rodolfo_canet @flightradar24 @elespanolcom for the love of god,stop saying ""would of"",it's ""would HAVE"" it's driving me mad:D",non-rumor,580328537929973760,marshall_mcf
580333382934089728,dorome80,@verylastone 😱😥 Horrible news.,rumor,580320979995508737,verylastone
581319223009361920,linda_solka,@slone @MarkinTenn:IMHO we all thought this.,rumor,581302544116379648,slone
580374616339775488,bambula,@fredfalcone @mewmewmew13 Awful :(,non-rumor,580374448185823233,fredfalcone
581288203312754688,notpotus34,"@absurdistwords @KhaledBeydoun Alive, yes, but do not mistake for an intelligent life form",rumor,581270990547783684,absurdistwords
581072291334864897,Tburgeswatson,@ratanb @FchampeyF24 the image comes from the Wall Street Journal &amp; ABC News. Need to check with them.,rumor,581071629892988928,ratanb
580353269072957440,tahira1214,@Independent,rumor,580347961256837120,Independent
580320161082830848,euronews,#breaking Airbus A320 crashes in southern France with 148 people on board  #Germanwings http://t.co/suRCtXRGsU,rumor,,
581263545330860032,Betty_Nguyen,.“@NBCNews: Here's why the Germanwings crash scenario is less likely in the U.S. http://t.co/CYg7nODvWG http://t.co/Cv7p6e9NBk”,non-rumor,581259253429702656,NBCNews
580354053214867457,sarahagustio,RT “@MattNavarra: Airbus A320 #4U9525 crash:  Flight tracking data here:  http://t.co/YCOK51PHvv #airbus http://t.co/pFEumX3xhQ”,non-rumor,580322102307373056,MattNavarra
580328049440395264,iainfast,"@itvnews that's not high for that amount of airtime plans quickly climb pass 6,000 feet within a few minutes normally.",rumor,580327692765151232,itvnews
581459495018237952,e2pilot,"@127bama @DefendWallSt @ThePatriot143 @AlysiaStern Hey, I'll give you that it is a whacked story, but sometime people do crazy stuff",rumor,581458108838359041,127bama
581065417386528769,RalphMahlo,.@airlivenet now I will unfollow. delete this tweet immediately.,rumor,581063906682114048,airlivenet
580422272575533056,claudiapapo,@Larryputt @BBCBreaking assholes,rumor,580421457974566912,Larryputt
580364430841671680,Watz0n,:| RT @AFP: #BREAKING Germanwings says 144 passengers and 6 crew on crashed plane,rumor,580347068457308160,AFP
580332153793167361,rapplerdotcom,Plane debris had already been found  JUST IN: Germanwings flight GWI18G crashes in French Alps http://t.co/v8yssTmAjh http://t.co/KSLax7Ks18,non-rumor,580331037374296064,rapplerdotcom
580322627555889152,McGrot,“@BBCRosAtkins: Flightradar24 has this as the plane's last position. #4U9525 https://t.co/2CN8LrhwWj” @T13,non-rumor,580322332348190720,BBCRosAtkins
580361035032444928,phaktioN,@sjokz R.I.P,non-rumor,580357920984051712,sjokz
581478391137849344,DanOClunaigh,@Zone6Combat ...it's how investigation works among professionals who aren't hysterical islamophobes.,rumor,581477446186377216,Zone6Combat
580353368033509376,Saggitair,@Steen_Pedersen @BBCBreaking @flightradar24 It consistent isn't it?,non-rumor,580347198191366144,Steen_Pedersen
580370784578772993,aprilritchey,@SirMustard same ol' story of every plane crash distraction while the world looks away at the fact the banksters are losing their empire.,non-rumor,580369990601322496,SirMustard
580376672609964032,samgbartrop,@SkyNews This is why don't fly,rumor,580372127125131264,SkyNews
581104172675788801,JamesF85,"@Baba_Jas @AlexSpeer98 @Danny_McMoomins The report says the co pilot was an ""ISIS sympathiser and shithouse"".",rumor,581103882010550272,Baba_Jas
580348093822009344,UtteringMute,@rapplerdotcom #4U9525 Here we go again. My prayers.,non-rumor,580347074719301632,rapplerdotcom
580364438257057792,Moon_Melanie,“@BBCBreaking: German chancellor Angela Merkel to travel to #Germanwings crash site http://t.co/vox7N2ADkT http://t.co/w8xqCODVcO”,non-rumor,580363366918701056,BBCBreaking
581255225148895232,AhmetPatlican,@NewsHour @milesobrien It's very early to scapegoat this poor guy. He might be fainted &amp; lowered the altitude and can't unlock the door.,non-rumor,581253085508534272,NewsHour
580328297462140928,TorontoStar,#Germanwings Airbus A320 flight was travelling from Spain to Germany when it crashed. http://t.co/EDoH4hAD7w http://t.co/ODxFHTAWY9,non-rumor,,
580326498751639552,Christof5,@Independent So you know noting,non-rumor,580325243631321088,Independent
580337564109946880,MichelleGeere,@eNCAnews @KimPaulse @flightradar24 So sad! Lord give the passenger's loved ones strength :(,non-rumor,580332296336732160,eNCAnews
580372127125131264,SkyNews,#Germanwings says it cannot confirm that a very brief distress signal was made before flight #4U9525 crashed http://t.co/Pbr82b0Eul,rumor,,
580364656608428032,SkyNewsBreak,Update - AFP: Aviation official says #Germanwings crew did not send a distress signal,rumor,,
580910016628166657,JasonWhitely,@MissFit_ @nytimes One pilot was in theflight deck. One was not -- just stepped out and couldn't get back in.,rumor,580886994303234049,MissFit_
580724102060625921,melodycurtiss,@cnni,rumor,580379486732066817,cnni
581247447558656000,STrimel,#Germanwings crash: 3 different scenarios to unlock and lock the cockpit door http://t.co/oiE5VkQUS1 http://t.co/lcrTrywUAR via @nytimes,non-rumor,581246782765719552,nytimes
580327994876641280,CalumJamesSmith,"@marshall_mcf - I guess, only time will tell!!",non-rumor,580327899133308928,marshall_mcf
580328093790834689,TahirImran,Scary “@AirlineFlyer @flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/uZxXpq4xYl,rumor,580326398620934144,AirlineFlyer
580340476949086208,foxandfriends,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,rumor,,
580333296204251136,zeidlos,@marshall_mcf @JimboBohan @CalumJamesSmith There are many sources of failure. However speculating won't bring back those who died. #RIP,non-rumor,580330532355108864,marshall_mcf
580321665189548032,wdowell,@flightradar24 strange descent started over sea. Hypoxia ?,rumor,580319999887347712,flightradar24
581214141060366336,Soultrexon,"Exact @g_kearnan. And nicknamed the Lone Wolf there, isn't it?",rumor,581213533045673984,g_kearnan
580329923392438272,Dagamergirll,@Tobjizzle R.I.P. 😭 they didn't deserve that!,non-rumor,580329096024047616,Tobjizzle
580327146792574976,MasterSwiiift,@BBCBreaking Rest In Peace,non-rumor,580326978546495488,BBCBreaking
580364036782624768,akaa111,"@flightradar24 The accident may be due 4 causes, 1. Technical fault, 2. Human error 3. Suicide 4. Flight Hijacking #4U9525",non-rumor,580355192908095488,flightradar24
580382964598620160,AudiBenfield,@BBCWorld @markfrankel29 @ChristianFraser Possible case of Hypoxia,non-rumor,580370309884182529,BBCWorld
580342351920525312,dobykadycyf,@ninagarcia you got the best tweets,non-rumor,580331706860871680,ninagarcia
580329935601958912,tomwoodau,The point that @flightradar24 last tracked @germanwings #4U9525 at just over 2000 metres. https://t.co/2BlIrW3Saf http://t.co/zknvHXSXB7,non-rumor,,
580383167221080065,alosalot,“@AP: The latest: Airline Germanwings now says there were 144 passengers and six crew aboard  plane that crashed: http://t.co/Q31UFPGbjS” 🙏,rumor,580349424058175489,AP
580330278574534656,zeidlos,"@JimboBohan @marshall_mcf @CalumJamesSmith Yes, this looks like someone was exchanging altitude for speed, as if there was no thrust.",non-rumor,580329316602511360,JimboBohan
582219754221383680,wingedcrossbill,"@chipbunn America without God is a deeply troubled country! ""whosoever believeth in me shall be saved"" is words of Jesus Christ.",rumor,581309953085865984,chipbunn
580321516367273984,MuojahiedJeyt1,@AbedaDocrat  ameen,rumor,580320242020290560,AbedaDocrat
580319078155468800,BBCBreaking,Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/yNlWbNJmYI,rumor,,
581256653187645440,rizza_mohammad,@nytimes ... control room should be able to unlock doors or fly the plane like a virtual pilot that would be cool. pushing tin hiked up!,non-rumor,581246782765719552,nytimes
580325295841943553,Minus777,@flightradar24 But no emergency call made? Or emergency squawk? @isobelroe,rumor,580325090367315968,flightradar24
580324675898765313,Youngloch,@Jonny_Hallam @benmarsh @BBCRosAtkins It's the Vertical Speed of -3584fpm and the speed of the aircraft of 378kt which is most concerning,non-rumor,580323460464791552,Jonny_Hallam
580367968283992064,aaronbustillos,@mrdotson6060 @cnnbrk you sounds insane but ok,non-rumor,580367668378669057,mrdotson6060
580335702333763584,betseykilayko,@Conflict_Report What was the distress call? Did it squawk 7700?,non-rumor,580331527675998208,Conflict_Report
580886962577379329,valsocal,@AC360 @JimTilmon @nytimes Why weren't passengers calling loved ones when they saw pilot was locked out of cockpit &amp; knew they were doomed?,rumor,580883793709547521,AC360
581065199672655873,Minus777,@marcepa49 @flightradar24 @isobelroe distress call. I thought it was hi-jacked and being flown by then. If it's true that the co-pilot did,rumor,581064636373590016,marcepa49
580323803303120896,fina_ortega,@airlivenet Valgame Dios,rumor,580320645906632704,airlivenet
580332339055726592,mclarenmerc,@AirSmolik Only entered FL380 for a few mins prior too. So sad.,rumor,580332109782466561,AirSmolik
580340867623464960,NYCAviation,"@timbialas @planefinder Correct. It's odd, but might just be an anomaly.",rumor,580340593970249728,timbialas
580335056029265920,saemaigo,@Reuters very sad. may their souls RIP,rumor,580333904126742528,Reuters
582659809964519424,NarcisseNars,@AC360 @EricdeMarylebon Thank you for RT deeply appreciate the big Q abt the pilot he has Bio Polar how come he had a clearance to fly?,non-rumor,581260171688718336,AC360
580359940205912064,AnnaBDurand,@airlivenet,non-rumor,580359057825009664,airlivenet
580359734223491073,Grey_91,@sjokz not the best news knowing ill be travelling by plane soon :'(,non-rumor,580357920984051712,sjokz
580699430690656256,YahooNews,"BREAKING: #Germanwings crash victims include 72 German citizens, 35 Spaniards, 2 Americans, per CEO - via @AP",rumor,,
580736442655207424,dfjww,@AP #A370 What a tragedy So very sad. My heart goes out to all the families.,rumor,580699825030754304,AP
580343223387713536,ddervenagas,@jonostrower @flightradar24 Europe is Greece too.  Even Cyprus.,non-rumor,580339510883561472,jonostrower
581448868803543040,ElectroPig,"@MarcHilliker Thar we go!  He just turned into ""a brown guy who probably don't even talk the language proper!""  Surprise, surprise...",rumor,581437061363675136,MarcHilliker
580342285298094080,CorralCarina,#BREAKING RT@NBCNews: French president does not expect survivors from #Germanwings plane crash http://t.co/MaCE23e0x9 http://t.co/Y3HRsy0N9V,non-rumor,580335578069209091,NBCNews
581265765946372096,dedeo_p,@megynkelly Sadly it might.  Too much stress these days.  Sad for all those murdered.,non-rumor,581262528107384832,megynkelly
580337136878149632,isabelleschou,@OneRepublic Such tragic news :( Your compassion for the victims and their loved ones will touch a lot of grieving souls today 💕🙏,non-rumor,580334309422161920,OneRepublic
581439465475866625,SgtTim911,"@MarcHilliker No cockpit audio of him praising Allah before crash. Why didn't he target ""infidels"" on the ground? Not buying it.",rumor,581437061363675136,MarcHilliker
581479102101716992,DanOClunaigh,@Zone6Combat are you actually kidding? Please point to the substantial evidence of terrorist motives. Evidence pls. Even just one bit.,rumor,581478679534006272,Zone6Combat
580329884116975616,neilh1983,@Minus777 @london_thfc @marcepa49 @flightradar24 @isobelroe if deliberate then would expect steeper descent &amp; increased speed.,rumor,580329211744763904,Minus777
580380615473774592,IsaacGoBo,"@01OrioL @tonfalques @airlivenet t'anava a preguntar si ho sabies o cunyadejaves (com feia jo), però ja he vist la bio. Merci ;)",rumor,580380360825028608,01OrioL
580336348764065793,malaysiakini,Do follow us on @malaysiakini for the latest updates of the ill-fated #GermanWings http://t.co/9w8cZcIrwn http://t.co/NT2ugn0iEp,non-rumor,,
581293208874815488,avdesh70599595,@mediacrooks @DrShobha pisslam is religion of piss...😊,rumor,581287795991302144,mediacrooks
581211609323970561,Soultrexon,I see... Do you have a theory about Jörg Haider's VW Phaeton crash? Mine is that his mind went berserk @g_kearnan @DailyMirror.,rumor,581209527804121088,g_kearnan
580359182433419266,Daveylad92,"@amantykorpi @airlivenet pilots stated ""emergency emergency"" went quiet and then crashed. thats how police helecopters found crash zone.",non-rumor,580354086282903552,amantykorpi
581296960830881792,NoahWehrman,Memo to @ron_fournier: you owe @jimgeraghty an apology:  GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT,rumor,,
580333472549617664,CNBCnow,"France's Interior Ministry says debris located in Alpine jet crash at 2,000 meters altitude. http://t.co/QbF4sKLTCX",rumor,580326215552253952,CNBCnow
580353803104477184,newstreamca,@BBCBreaking Germanwings press conference at 3 pm German time,non-rumor,580351758213447680,BBCBreaking
580366656817405952,Villasenordelvi,“@AFP: #BREAKING Germanwings crew did not send distress signal: aviation official”,rumor,580364138020507649,AFP
580364279838314496,hayu_dhina,@huffingtonpost deep condolence for all victims,non-rumor,580340423044018176,HuffingtonPost
580327475361783808,CalumJamesSmith,"@marshall_mcf - I reckon it was a slow decompression, passengers and crew went hypoxic and died before impact 😭✈️ #unitedbywings",non-rumor,580326744357515264,marshall_mcf
581405152311160832,__keiske,@DrMartyFox converted after death? Are you serious? Omg,rumor,581404604677660673,DrMartyFox
580326991137755136,kayoazul,@flightradar24  https://t.co/BZtZQT22dC @Gerogriniaris,rumor,580325799078793216,flightradar24
580373479846883328,JEGlezPlatas,“@BBCWorld: What we know so far about #GermanWings #AirbusA320 crash with BBC's @christianfraser https://t.co/lMrktnb4id” @GtzCarlos,non-rumor,580370309884182529,BBCWorld
580332054534991872,sandymay1978,@rapplerdotcom sad,non-rumor,580331037374296064,rapplerdotcom
581451351063855104,127bama,@DefendWallSt  so whats this? @ThePatriot143 @AlysiaStern http://t.co/1VZgoMWG8k,rumor,581450595896324096,DefendWallSt
580490554682798081,shirley_landrum,@NewDay @CNNMoney,non-rumor,580333827425439745,NewDay
580329935551610880,Minus777,@neilh1983 @london_thfc @marcepa49 @flightradar24 @isobelroe The plan would be to level out. I'd be going with hi-jacking.,rumor,580329566419456000,neilh1983
581265773789843457,cbecker55373,@KhaledBeydoun @MEastQuagmire This man (Robertson) is a buffoon.,rumor,581264214809022464,KhaledBeydoun
580326800540246016,NastasyaTay,“@planefinder: Our last position reports of the Germanwings plane shows a very rapid descent http://t.co/t2rA4l5ne9”,rumor,580321948070240256,planefinder
581495758685360128,aeon456,@ImHaytham  they've evidently looked for a link to terrorism &amp; not found one,rumor,581479017770979329,ImHaytham
581262694663192576,baelorrr,@AQairizad yeah but he's white so he has depression.,non-rumor,581262613872386048,AQairizad
581282581196337152,klsanchez06,"@WSJ So sad, God bless them.",non-rumor,581280784155353088,WSJ
580698694099451904,guy1749,@AP @FAANews @AirportKRAL An automated sys should be installed that takes command of the acft if it goes off course for x amount of time,rumor,580697361799876608,AP
580337137553297408,awdnewsgerman,"@guardian BREAKING - Germanwings plane crashes in France, up to 150 believed dead http://t.co/HWyOPGobie",non-rumor,580335608477982720,guardian
580332875813355520,MWmDenis,.@planefinder now tracking reacue helicopters in area where #4U9525 went down @Lebeaucarnews @TODAYshow @msnbc @Morning_Joe @tomcostellonbc,non-rumor,580330560331091968,planefinder
580359656750653441,damienramage,"@PascalSyn @airlivenet if they had, it’s likely the descent rate would’ve been steeper and the speed not reduce, no ?",rumor,580359262909644800,PascalSyn
580326189665017856,IgnacioZippy,@danieljaws93 @flightradar24 what if it was an emergency?,rumor,580325944604434433,danieljaws93
580366638119145472,Manzanares_E,#DelTuitDe: @BBCBreaking:Photos show emergency servicesin French Alps after #Germanwings crash http://t.co/zwiOwv71Dd http://t.co/AsyE9U7kk9,non-rumor,580365989780520960,BBCBreaking
581207010601000961,Soultrexon,"Haha. In the sense of ""split"", right @g_kearnan @DailyMirror? But you're in Scotland, right? It's the German meaning that's relevant.",rumor,581204369254817792,g_kearnan
581511521756418048,DanOClunaigh,@OkKelly22 @Zone6Combat Now getting back to the point: in absence of ANY evidence your assertions are groundless so why make them?,rumor,581485063747039232,OkKelly22
580345259307048960,oz_bassguy,"@Conflict_Report Yep, v. odd. If you have major issue, why would you descend into mountains with no turn to Marseilles/coast?  #Germanwings",non-rumor,580331527675998208,Conflict_Report
581013807373258752,ian_bill67,“@aeroboqueron: R.I.P. My sincere condolences to @germanwings colleagues and families. http://t.co/wMLdU1GM50” #PrayForGermanWings,non-rumor,580328302939889664,aeroboqueron
580337524188557312,mattnobby,"@neilh1983 all I saw was that ATC ""received"" the distress call at 6,800 ft. Utterly baffling",rumor,580336406402322432,neilh1983
581105630422949888,JamesF85,@Baba_Jas @AlexSpeer98 @Danny_McMoomins Where was the pilot? How come he didn't use the crash axe and go all Ken Bigley on the co-pilot?,rumor,581105304986873857,Baba_Jas
580334382180929536,MissJW77,“@BBCBreaking: #Germanwings:  - #Airbus A320 crashes in French Alps - Barcelona-to-Dusseldorf flight - 142 passengers &amp; 6 crew” #heartbreak,rumor,580333763512705025,BBCBreaking
580890214685540352,13bux,"@AC360 @richardquest Can't rule out terror, but could have been a health issue with copilot. Why wasn't another person in cockpit? Horrible.",non-rumor,580883100533690368,AC360
580413940506566656,aliadi08,That hashtag from @KJ_Huntelaar #TooManyCrashes 😂,non-rumor,580399487740297216,KJ_Huntelaar
580395365414887424,marvinquepos12,@cnni,non-rumor,580365806720122880,cnni
581294132758487040,KingGuthrum,"Shocker, via @gatewaypundit GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http://t.co/KSqzIt5kbc",rumor,581290271997968384,gatewaypundit
580342032658468864,ottokleff,@willambeIli @Armee_de_lair @Missilito @EliotHiggins Neither the french air force nor the french army are operating EC 135 Helicopters.,non-rumor,580333728762896384,willambeIli
580353697865187328,airlivenet,UPDATE #Germanwings CRASH Here is the 3D flight path from FlightAware http://t.co/wFg8KTSve2 http://t.co/D4eu3XlDy2,non-rumor,,
580671182636212224,JacketNation,@davejsteele @MailOnline @jcrew756 Also a 5 acre debris field is relatively small w disintegration upon impact.,rumor,580670655412215808,JacketNation
580888885321859072,sav01,@kesgardner Thanks.,non-rumor,580887712263073793,kesgardner
581066454751150080,Real_Talk_News,@cnni http://t.co/o9TQij3fdZ,rumor,581063753837481984,cnni
580372613182062592,bmarleylives,@lis_bri @NBCNews very tragic.  My daughter just came back from Germany too.,non-rumor,580360500472479745,lis_bri
580349559710326784,jmborzacchiello,@airlivenet where is this crash locaiton on a map?,non-rumor,580342917291708416,airlivenet
580319546592112640,alexanderlynch1,@BBCBreaking @BBCNews @CharlieHorlock @max_kretzschmar,rumor,580319078155468800,BBCBreaking
580359588584796160,Sal92Az,@Independent very classy.,non-rumor,580352455952732160,Independent
580341373343125504,christi62270878,@cnnbrk prayers for all the victim n may their soul rest in peace..,rumor,580326807704088576,cnnbrk
580407666071203841,AudiBenfield,@DaveWallsworth According to Guardian Newspaper 'Pilot Confusion'  ... giving further rise to the theory of Hypoxia,non-rumor,580395728255762433,DaveWallsworth
581339444998995968,prittstift_nl,"@riwired Must be something like that, and frankly, it was the first thing I thought of yesterday. But look at this: https://t.co/uAD4PF3KiF",rumor,581338909268840448,riwired
580333762677997569,Timme200,@AirSmolik pilots may have been suffering a Hypoxie,rumor,580332109782466561,AirSmolik
581840537306718208,gegco,@stay_classy187 @seanhannity @greta @act4america @KrisParonto @JGilliam_SEAL   It came from the German news. Read the article,rumor,581723755761782785,stay_classy187
581418611820011521,dianaenlinea,"@amras @nprnews Came to say this. Tweets are powerful statements and can convey far more than the 140 characters, whether intended or not.",rumor,581411716719841280,amras
580365200093745153,Crazy_Dymnd,RT @airlivenet: BREAKING #Germanwings pilots did not send mayday signal. ATC declared the emergency. http://t.co/XB96rH9Ys4,rumor,580364973664309248,airlivenet
580349811980926977,wellkamm,@airlivenet Viel Kraft den Angehörigen. Wie Furchtbar ..........,non-rumor,580342917291708416,airlivenet
581219554912800768,rjtweetuk,@AJENews @germanwings was the co-pilot Christian - since no ones calling this a terrorist act!,rumor,580322453928431617,AJENews
580329426258378752,LNichilson,@RT_com  I wonder because France backed a Palestine state,rumor,580322066374721537,RT_com
580886458699001856,ToneBaloneRocks,@AC360 @ColorMeRed @JimTilmon @nytimes pilot terrorist?,rumor,580883793709547521,AC360
580336127162392576,isoladipanarea,@BBCBreaking @BBCWorld,rumor,580333763512705025,BBCBreaking
581294542982254592,SpectrePilot,@TeaPartyCat Your tweet makes no sense. Flight safety chiefly emanates from accidents.,non-rumor,581287723841032192,TeaPartyCat
580365031675658240,suzLD,@BBCBreaking And the point of this is.........,non-rumor,580363366918701056,BBCBreaking
580374664259760128,NatassjaKKTV,"RT @cnnbrk: 150 people were on board plane that crashed in France today, #Germanwings CEO says http://t.co/nQcnn8oi3y http://t.co/Q75GJLdxwx",rumor,580365368805486592,cnnbrk
580331941829963776,BeetisBrown,@BBCBreaking che triste😔,non-rumor,580326978546495488,BBCBreaking
581306428213743616,rajesh_sh09,@SanghArmy अाज अष्टम नवरात्र है।माता महागौरी का अाशिर्वाद प्राप्त करे।कन्यापुजन कर सकते हैं।,rumor,581299253743501312,SanghArmy
581307464781443072,AllmanWade,@Kruising_Bye @parkman_sandi @Welsh58 @RavenHUWolf it's about Jihad,rumor,581306205592641537,Kruising_Bye
580409135163973634,missanemixx,@Dakeb_MCFC if it was an explosive decompression then it means that everyone on board was unconscious?,rumor,580364955326763008,Dakeb_MCFC
580355743766953984,AudiBenfield,@jonostrower What about the theory of Hypoxia,non-rumor,580339510883561472,jonostrower
